match_id,winner,blue_champion_0,blue_mastery_0,blue_champion_1,blue_mastery_1,blue_champion_2,blue_mastery_2,blue_champion_3,blue_mastery_3,blue_champion_4,blue_mastery_4,red_champion_0,red_mastery_0,red_champion_1,red_mastery_1,red_champion_2,red_mastery_2,red_champion_3,red_mastery_3,red_champion_4,red_mastery_4
NA1_5155085403,red,6,1042504,203,280614,910,72962,105,706835,78,106264,897,2252403,234,121970,3,110905,202,619924,26,120743
NA1_5155018350,red,39,49463,131,24339,157,473037,22,163191,117,79120,63,1301201,91,600234,126,144126,96,8597,526,182132
NA1_5154881573,red,897,65744,245,93376,103,9165,202,331802,235,134330,6,981663,59,81562,31,1392612,134,891020,555,298671
NA1_5154616425,red,799,6909,104,400939,101,19467,45,1701049,78,28071,777,29240,44,6638174,61,119416,15,83112,555,298671
NA1_5154575284,red,92,1693434,163,7403,39,87366,202,921873,526,90760,106,236696,104,400939,134,72146,16,210858,157,18260
NA1_5154536419,red,799,15860,32,32877,517,229125,22,164767,497,1979,92,266847,44,6638174,103,9165,110,8363,78,106264
NA1_5154493004,red,84,292861,59,94891,103,83411,96,170835,111,292099,114,184128,91,48618,134,187540,110,54882,142,806289
NA1_5154383754,red,39,154826,60,7157,901,33864,145,227236,526,74307,887,384411,141,206713,157,1212839,50,2980501,78,106264
NA1_5154345526,red,799,54230,121,90042,517,428157,51,284016,555,298671,164,476284,234,488408,266,46905,115,72480,235,183980
NA1_5154274687,red,79,1308737,154,133534,134,1051653,81,192839,43,15256,98,12356,107,2267204,63,161768,96,170835,111,292099
NA1_5154256792,red,893,19162,131,72386,157,1451234,42,144535,497,240657,58,1808044,120,978652,517,7800,222,148399,201,477463
NA1_5154232374,red,68,37060,141,273679,910,57385,202,427308,412,24124,119,690877,143,4707,91,266715,42,145141,111,292099
NA1_5153947933,red,92,266847,154,217359,157,2543897,99,7024,78,106264,58,112858,245,6965,950,1082191,777,212168,111,477029
NA1_5153912646,blue,85,110919,104,579375,950,1082191,202,105127,78,106264,92,266847,76,54680,145,170392,777,212168,57,15343
NA1_5153888588,red,24,80146,131,24339,157,1212839,202,105127,98,124272,893,41381,64,72317,84,484257,498,102753,497,240657
NA1_5153576525,blue,157,1212839,131,41434,103,1417477,147,94931,12,215261,82,25247,62,160108,68,1421623,15,29762,26,325502
NA1_5153557222,blue,164,85776,121,60736,84,328121,69,222781,111,292099,58,207996,234,26380,777,138293,910,215854,117,1813794
NA1_5153315757,blue,92,266847,76,118452,777,16693,143,29345,497,81430,799,2356,154,327164,166,274303,22,231641,111,292099
NA1_5153010003,blue,240,2345563,72,9558,517,44963,81,42861,78,48178,6,1042504,121,168543,103,63395,202,168223,526,182132
NA1_5152983356,red,6,1042504,35,2468356,55,1914834,81,42861,497,4161902,24,219808,76,27594,950,1082191,96,76407,111,292099
NA1_5152914892,red,61,383166,59,3922074,42,80748,50,2980501,555,298671,106,1305390,203,26072,517,112568,119,219568,117,74387
NA1_5152541638,red,98,451220,104,150868,8,7756,901,71163,497,456917,77,58136,83,109967,711,685186,223,116154,42,3387
NA1_5152499979,red,516,251204,121,303804,86,3579072,115,32172,555,298671,41,145408,76,504855,799,21795,22,117555,111,477029
NA1_5152434984,blue,266,136848,72,47665,517,44963,81,103225,78,106264,777,100210,59,123265,157,473037,115,32172,888,43124
NA1_5152170822,red,58,151600,163,467878,78,3925672,221,158023,43,405205,157,5093969,76,147749,112,35746,81,311468,12,215261
NA1_5152151251,blue,12,18646,254,41270,103,18362,222,2377194,57,49751,777,116313,234,66086,134,537309,18,579166,526,182132
NA1_5151808847,blue,86,2216892,234,131371,34,680238,42,92088,57,144168,98,2412422,120,52499,96,27242,523,288161,497,240657
NA1_5151774416,red,86,2216892,120,23213,69,537275,22,231641,43,21016,58,164571,163,299892,115,150852,81,216732,111,292099
NA1_5151512366,red,77,874181,163,299892,777,169285,22,64090,117,171356,86,3260,104,329261,134,91429,110,74454,43,26388
NA1_5151369069,blue,516,251204,83,109967,517,206806,42,36801,555,298671,39,86665,9,49701,777,416137,22,231641,117,629925
NA1_5151289470,red,8,4358,121,8242,268,82104,145,227236,111,292099,42,10121,234,39427,777,1258199,910,135706,78,36824
NA1_5151277924,blue,68,195771,91,204943,157,161765,222,2377194,111,292099,2,492885,64,175402,245,87837,143,187348,223,40723
NA1_5150619962,blue,516,35761,62,22293,50,78104,42,68346,526,182132,126,10489,19,3842088,245,498607,498,309662,89,4737
NA1_5150237584,blue,266,74690,5,9062,127,42232,96,35699,78,106264,114,184128,79,143824,157,300118,18,239822,350,5030
NA1_5150173924,blue,68,180174,203,4662,20,1307769,42,12177,111,292099,31,24899,106,65420,518,306247,22,47683,17,63751
NA1_5150127997,blue,41,1017968,234,5862,74,1286012,18,91283,111,292099,777,36627,421,311220,69,537275,523,87886,267,4398024
NA1_5149912377,red,893,26385,91,600234,13,171146,498,250928,555,298671,39,179567,234,378803,517,506711,22,215408,26,1387710
NA1_5149881230,blue,875,494922,59,131591,166,59621,147,161536,497,51896,799,50927,20,11155,517,189192,22,166267,143,395564
NA1_5149737287,blue,150,8206,163,81399,84,896318,110,2863,12,215261,54,53556,120,4343,134,236693,21,203395,43,405205
NA1_5148875965,blue,799,13703,203,38251,901,6655,42,68346,555,298671,54,22138,11,815227,238,374142,22,234894,526,204959
NA1_5148861466,red,126,1307521,11,815227,134,58107,222,212123,432,1556619,92,266847,203,38251,910,296604,221,222941,555,298671
NA1_5148842943,blue,98,142671,107,1123539,517,634555,202,1085601,902,192721,164,163664,104,47872,777,152556,222,562708,12,215261
NA1_5148805585,red,82,65392,91,1021411,799,43794,22,281708,53,1651790,777,99146,98,21888,517,634555,81,10287,555,298671
NA1_5148788209,blue,79,125532,107,338178,517,634555,236,8518,37,6128,68,44364,91,2219851,134,501415,267,757366,42,3387
NA1_5148760398,red,85,10702,91,2219851,134,10713,498,257582,111,265567,268,1387900,254,75601,69,11736,42,100029,267,757366
NA1_5148725553,blue,164,362275,77,557136,238,3124318,42,100029,63,640421,777,46640,245,69374,901,8140,99,722967,526,182132
NA1_5148685560,blue,74,2881752,131,6876,157,2642115,222,48978,497,240657,98,291778,245,69374,126,1307521,42,100029,12,921361
NA1_5148648393,blue,78,108410,245,69374,517,634555,222,255735,12,215261,893,110079,11,41610,777,414655,21,251609,32,16586
NA1_5148542694,blue,126,1307521,19,109321,99,1560546,81,216732,161,90260,897,830994,518,111865,234,10957,235,225716,50,184292
NA1_5148481631,blue,27,2337312,121,93432,13,25236,18,579166,12,590728,79,14478,64,213821,157,2642115,910,300841,26,9298
NA1_5148453386,blue,150,118048,120,89875,157,2642115,115,30928,12,215261,266,70696,77,225678,910,207850,15,187328,497,17295
NA1_5161921421,red,72,28106,42,131283,105,706835,103,14764819,40,311323,893,9800,59,12207,777,144647,221,183095,117,201566
NA1_5161641625,blue,777,107177,20,1642472,115,38368,119,21193,26,59911,799,25505,887,725660,157,839651,236,152085,518,344455
NA1_5161619632,red,126,416768,33,52321,103,35720,202,182588,432,108123,122,611201,141,28267,163,1590107,222,131299,902,77461
NA1_5161189389,blue,893,52721,154,298365,901,35398,777,144647,526,398705,39,14722,234,107724,126,60954,63,73802,267,46062
NA1_5161128076,red,6,3303908,203,26072,84,148175,134,45342,412,33210,79,53811,62,24338,126,221830,147,259002,40,67898
NA1_5160987511,blue,85,23236,20,1660225,157,2642115,51,238784,117,13516,126,107292,62,22256,518,120016,202,585439,26,120743
NA1_5160839094,blue,19,527705,121,1309413,103,432415,523,381016,412,67187,897,16011,79,13251,157,839651,81,54258,53,14914
NA1_5160806362,red,122,136835,254,90598,84,328121,143,220953,12,215261,893,85001,77,16814,238,217376,498,301500,497,124693
NA1_5160653127,red,897,30139,104,132864,268,55203,498,30153,518,2055268,887,725660,131,17399,157,839651,22,78628,201,9514
NA1_5160576200,red,223,268657,60,232635,24,190057,81,93408,432,603651,518,2055268,59,3922074,79,28978,157,2676356,26,59911
NA1_5160035015,blue,92,266847,20,1660225,157,839651,119,3928968,40,42423,54,2922,121,695122,80,28461,910,141512,12,1017835
NA1_5159974509,blue,68,28490,64,1228978,157,839651,910,14074,526,165056,8,13430,131,41829,23,46367,119,194115,111,152831
NA1_5159265595,red,80,1489086,163,129866,246,732174,63,1301201,164,362228,58,12430,76,198518,126,221830,157,839651,117,11409
NA1_5159216708,red,85,273311,234,107702,777,144647,96,57531,16,15247,67,59001,72,23993,246,732174,63,1301201,223,18475
NA1_5159150775,red,6,942712,234,79396,517,331777,161,206970,223,40953,98,74382,121,454784,103,116620,202,43385,267,1182503
NA1_5158547759,blue,150,17144,200,152213,157,839651,134,84656,223,214608,12,7074,104,75513,142,906493,143,885469,24,149914
NA1_5158521124,blue,799,13229,104,44808,142,2207229,910,104780,267,267186,164,82073,121,6073,157,839651,143,445193,161,2444061
NA1_5158466659,blue,157,839651,131,81946,42,19706,22,33022,12,36366,54,638263,24,64409,1,77730,901,40617,32,182820
NA1_5158163222,blue,266,36719,9,49701,950,1082191,157,839651,12,169195,92,266847,30,23400,517,44963,360,10539,111,14624
NA1_5158137844,red,126,65308,120,1397537,950,1082191,910,195389,267,85077,67,59001,104,57466,84,328121,51,59245,43,109935
NA1_5158103516,blue,799,27073,517,17198,157,839651,103,14764819,432,298822,31,453,234,168723,134,217772,51,190100,43,405205
NA1_5157943287,blue,111,17462,234,58686,518,120016,51,424796,122,136835,92,2835654,246,7649,127,189007,498,1680,497,25115
NA1_5157922912,red,799,8497,131,54862,84,1986904,157,839651,111,315014,85,273311,82,1900,777,222972,96,120989,78,106264
NA1_5157909993,blue,85,273311,200,2140342,84,328121,202,342098,40,49837,39,49463,72,147321,3,453,523,756269,526,110909
NA1_5157605325,blue,799,16456,91,1241972,42,24060,518,120016,57,19469,78,46723,876,73231,80,30967,81,371690,89,4194
NA1_5157575896,red,799,16456,62,111137,711,685186,134,45342,555,294033,6,3303908,5,422672,3,1674,360,1257636,78,49489
NA1_5157291691,blue,82,35673,154,77491,157,839651,22,296314,59,81272,910,171233,234,214780,893,17952,42,32686,526,15716
NA1_5157268249,red,79,487493,234,31311,142,1682275,42,53213,526,731689,897,36544,200,152213,777,144647,221,103374,117,241005
NA1_5157094816,red,92,2571840,154,3397,7,133183,42,188690,555,91556,897,84784,20,1642472,157,839651,51,344810,78,535387
NA1_5157081368,red,92,2571840,33,1410870,103,35720,18,471903,35,1743223,24,290931,104,320880,61,383166,81,155853,432,216654
NA1_5157072935,red,887,19545,104,320880,18,471903,51,427828,432,2055731,799,85713,117,208772,84,328121,222,41453,20,1642472
NA1_5156672203,red,266,334374,56,24005,61,85673,22,104666,888,50634,950,1082191,62,65585,901,71471,50,2980501,53,43589
NA1_5156621088,red,150,369448,163,15573,238,1486765,202,89395,89,50025,122,136835,64,1781253,61,85979,51,194281,99,102521
NA1_5156592939,blue,114,184128,64,1781253,517,229125,222,189067,412,389333,157,255728,234,107702,518,120016,202,619924,37,15580
NA1_5155973630,blue,799,10944,120,416364,84,328121,143,220953,432,1195434,266,744367,104,14256,517,206806,50,42286,526,783517
NA1_5155835624,red,24,1235724,154,3267708,38,166072,202,136142,43,882053,63,1301201,30,677661,799,1622,22,125494,44,23960
NA1_5155800990,blue,14,6897,30,677661,777,144647,42,68746,111,289476,897,75480,120,135889,157,797792,99,1170236,126,1003914
NA1_5155620850,blue,10,5126,121,38131,61,85979,51,4587,147,88229,78,754173,234,403508,127,738904,202,299806,111,53864
NA1_5155589172,blue,150,60195,35,443080,61,68936,157,839651,412,412537,164,205518,799,11700,84,1200728,42,28226,78,32122
NA1_5155541688,red,14,183073,68,237639,910,59765,42,64823,526,19709,92,2048816,120,147571,518,120016,157,2676356,223,214608
NA1_5155329945,red,799,109610,9,1581,246,465244,42,10977,53,236257,23,25828,203,786512,131,406707,222,283888,1,5995
NA1_5155277202,red,240,51176,254,20222,103,36659,67,54636,555,909905,64,50287,5,39062,4,69023,22,11506,201,152507
NA1_5155255339,blue,58,81978,427,218013,126,244119,99,1170236,51,59245,64,50287,121,10007,103,35720,523,886719,147,43497
NA1_5155234470,blue,99,1170236,254,20222,26,1575401,901,26384,89,78294,897,111972,59,9746,3,31306,96,72213,111,444696
NA1_5155211882,blue,58,81978,79,161472,1,2335419,51,1285932,267,1651347,799,32060,62,11710,3,2042,42,66311,201,59626
NA1_5155189781,blue,897,111972,245,37919,84,1200728,99,1690796,111,444696,516,3333871,238,575191,166,1357,51,22463,235,61763
NA1_5154888119,blue,63,1301201,131,30669,18,121719,222,31539,412,1504629,24,149914,107,163572,142,906493,42,68782,89,172624
NA1_5154875203,blue,24,194150,234,543574,518,120016,202,93569,432,91824,78,57235,102,14578,42,16185,96,17950,235,7339
NA1_5154870306,blue,897,84784,77,126602,887,129223,202,132697,78,57235,24,245967,121,18492,147,33178,163,1073939,235,493451
NA1_5154834879,blue,24,190057,421,437184,127,738904,22,55124,143,111819,27,2609652,62,29440,517,331777,202,41052,432,232377
NA1_5154818486,blue,36,3138827,111,2439308,61,88504,15,83112,24,190057,92,2048816,104,320880,134,45342,147,1068090,57,81890
NA1_5154634887,blue,92,49553,421,20655,39,31513,96,28661,902,50950,164,236882,200,12403,112,32781,81,71653,143,17637
NA1_5154591090,blue,897,164981,121,284909,13,171146,42,68782,526,125932,114,530806,234,306872,112,32781,134,29602,53,130691
NA1_5154562085,blue,58,112858,72,29682,246,234369,22,241596,142,806289,36,161702,122,48973,34,2947144,110,8363,526,664032
NA1_5154509350,blue,27,1805468,120,1037870,799,15205,147,6160,44,6638174,2,297847,62,11710,13,160496,51,284016,201,27234
NA1_5154476274,blue,150,61615,517,14154,91,113948,110,252994,201,9389,24,852957,72,147321,61,85979,202,92324,161,62294
NA1_5154325017,red,41,60215,200,876266,777,277369,147,162278,497,298301,266,275783,121,18492,711,126236,222,2377194,526,33802
NA1_5154304986,red,150,1287670,28,1996489,13,47732,222,180329,223,116409,887,384411,62,76838,777,144647,147,12416,40,676046
NA1_5154273306,blue,150,1287670,254,20222,61,119416,42,36801,432,91824,36,3138827,104,57466,18,43528,103,45539,526,166477
NA1_5153955775,red,887,10309,141,2801575,910,20491,42,22407,267,200522,875,419515,64,503240,518,120016,115,86048,53,665771
NA1_5153925397,red,777,228217,120,978652,236,40158,84,3175084,497,4161902,799,11906,64,113477,105,20307,119,563047,555,294033
NA1_5153838148,blue,58,136395,121,695122,79,28978,63,1301201,432,1452992,68,2774,141,1348641,893,312410,157,2676356,53,49696
NA1_5153790255,red,58,20604,76,54680,127,92032,202,2116576,111,69353,24,852957,20,1660225,901,14526,81,148654,201,9389
NA1_5153557222,blue,164,85776,121,60736,84,328121,69,222781,111,292099,58,207996,234,26380,777,138293,910,215854,117,1813794
NA1_5153487448,blue,24,72066,104,266463,517,49555,147,584857,78,7479,58,29410,131,30669,103,49806,42,38654,164,217810
NA1_5153476043,blue,6,1318165,30,27682,91,9781,235,188687,157,1280968,92,2048816,56,24005,105,1140582,51,294786,43,7410
NA1_5153266572,blue,92,266847,234,121970,112,32781,22,96358,201,22147,8,543109,72,47665,517,133289,202,136142,267,60071
NA1_5153233140,red,517,61030,36,28109,61,119416,119,92971,12,377481,67,15676,62,2078,84,328121,50,9897,267,85077
NA1_5153179541,red,6,256996,104,33719,45,1867515,110,27864,526,28311,14,253216,141,398555,84,328121,51,1288030,267,140511
NA1_5152642147,red,897,15000,234,45469,517,135775,42,26648,201,114957,799,41996,141,2801575,142,111030,523,288161,99,50879
NA1_5152614046,red,83,233370,32,86199,112,32781,202,77348,12,1017835,24,47590,421,133180,893,325653,21,64359,143,148039
NA1_5152571436,blue,58,55552,62,63576,84,328121,145,467768,412,226490,897,5048,64,91774,517,56977,555,1311205,22,67235
NA1_5152530513,blue,60,100229,104,217383,134,55541,81,295454,57,34172,887,34897,56,24005,555,1311205,166,1903782,223,19225
NA1_5152476904,blue,164,882739,20,2313619,238,575191,50,46390,142,806289,799,17602,42,44726,3,12892,202,2867465,26,8514846
NA1_5152437117,red,799,17602,77,1879933,777,24118,15,9560,111,5404,268,2807527,104,323738,39,448671,910,129398,26,8514846
NA1_5152404190,blue,58,57192,113,6662,50,33781,157,2676356,26,8514846,54,11504,62,46592,7,1315,67,116109,44,76506
NA1_5152226706,blue,19,470603,30,49778,3,800481,51,311138,16,31415,223,14176,62,11710,61,64488,42,141151,43,48165
NA1_5152213337,red,150,53542,25,92408,134,45342,96,132687,902,20269,39,49463,20,2313619,61,34141,67,116109,267,88729
NA1_5152179714,red,223,75220,421,311220,61,85979,22,169838,412,882691,13,8814,64,258156,517,119782,523,258238,526,6358
NA1_5152124510,blue,266,41089,30,27682,84,1986904,29,178908,497,133868,126,284524,62,11710,711,285451,143,33226,89,300212
NA1_5152064173,blue,897,96114,107,48168,61,85979,115,51809,98,838924,64,33154,106,36852,131,138044,51,18993,99,15050
NA1_5152047425,red,893,17814,104,62620,42,59102,27,20516,201,65225,31,97181,9,4373282,134,45342,51,8069,12,541564
NA1_5151904089,blue,266,197274,35,1241059,134,45342,157,236471,201,34639,6,63430,799,23133,7,373875,96,18993,12,243934
NA1_5151875197,blue,98,2785585,131,64528,157,238352,96,18993,57,144168,893,16307,64,316951,61,85979,42,16796,526,166477
NA1_5151785882,blue,62,111798,5,217554,134,45342,99,470899,40,46485,98,56415,104,32954,7,50775,96,4760,432,603651
NA1_5150894173,red,268,1387900,154,3267708,799,67999,202,26427,53,173506,92,264588,91,154409,3,27722,42,3449,117,1295799
NA1_5150798121,red,64,68976,106,1668,105,20307,42,100029,12,51669,92,266847,234,42951,517,156729,27,102659,412,1072088
NA1_5150770793,red,92,266847,234,67713,84,328121,143,567733,111,34980,240,4023497,203,88356,3,53310,221,76735,50,67577
NA1_5150594534,blue,58,374356,141,327960,55,485225,96,67745,267,15826,893,5920,143,78214,39,448671,221,90902,497,133698
NA1_5150581201,red,68,195771,122,48973,8,529120,236,272950,78,140545,777,36627,102,2326709,163,35583,51,266954,432,140496
NA1_5150502966,red,516,15994,72,58873,157,839651,143,567733,78,14525,266,1045979,19,3842088,103,151815,221,44528,57,49751
NA1_5150453816,red,266,30111,77,14684,777,1258199,115,21335,111,20169,39,332846,56,24005,1,143841,222,2377194,89,86384
NA1_5150142920,blue,897,84784,254,20222,910,259267,157,2676356,526,67025,887,33061,113,94950,91,8290,42,12096,72,37217
NA1_5149665866,red,42,55942,59,333020,84,328121,50,37001,432,53562,39,33460,35,1743223,910,48359,157,101286,412,50588
NA1_5149414553,blue,68,139974,79,161250,157,839651,81,148927,111,223261,39,1847746,121,149146,3,68866,18,105859,147,19131
NA1_5148702630,blue,50,44809,234,113699,518,120016,119,189901,111,477029,122,439570,5,6810,103,63395,202,2116576,16,133641
NA1_5148581588,blue,50,2980501,876,55419,777,144647,222,187056,78,84393,147,1068090,77,1834992,86,27261,22,220935,526,194314
NA1_5148546690,red,240,2345563,799,1127,105,20307,50,2980501,235,45733,77,58136,104,201688,34,680238,22,220935,497,163354
NA1_5148270307,blue,897,139809,76,162266,777,144647,22,52518,432,84668,2,70783,106,445851,31,95182,110,100328,89,113522
NA1_5148224425,red,10,943,107,2267204,8,543926,3,19823,235,183980,75,349002,141,58644,84,328121,498,539324,111,46508
NA1_5162432027,red,104,16111,102,84528,154,4179604,51,238237,99,18766,893,76443,141,49254,86,18424,42,86563,267,152345
NA1_5162389139,red,31,181698,5,422672,902,10740,22,135125,39,158884,122,5562,107,1069979,84,896318,523,254348,40,12731
NA1_5162068328,blue,57,69715,11,1254457,3,213768,523,254348,147,3316,64,19720,20,8017,105,706835,222,305563,16,24036
NA1_5162025953,blue,58,4795,11,1254457,134,1051653,119,44392,412,70872,31,2149,234,9219,142,157392,81,133071,16,1109
NA1_5159508299,red,126,42905,59,173265,887,725660,50,109295,63,640421,893,39028,121,43200,103,24448,18,678848,43,208507
NA1_5159490464,red,23,1567385,59,27152,103,4424,51,26330,143,5484,24,179692,121,303804,799,7877,96,8421,267,364823
NA1_5158477457,red,6,2803988,234,361001,517,67212,134,17556,497,77985,67,347516,62,50710,127,195967,202,203227,26,325502
NA1_5158464501,blue,799,98792,154,261513,10,445510,119,22927,555,119564,67,347516,107,163572,893,235653,110,35279,497,982444
NA1_5158163276,blue,163,936766,154,3267708,48,25004,157,26537,99,22329,2,297847,91,600234,103,189117,895,30169,497,221696
NA1_5157845715,blue,58,209285,200,70558,246,234369,134,17556,432,41634,54,99161,234,67164,39,71660,21,255147,37,598127
NA1_5157830580,red,106,138015,200,307687,10,445510,134,17556,555,340337,6,3188041,104,108868,3,223672,18,183791,526,69529
NA1_5157816083,blue,106,365281,30,493200,84,1986904,81,322959,412,4899,58,68250,72,34088,777,73044,134,17556,80,47344
NA1_5157806286,blue,82,7043,60,32405,119,202400,103,24448,555,28470,74,1701404,104,264052,3,9350,18,298145,526,65658
NA1_5157799044,blue,24,127648,113,2249,127,43833,18,121080,12,101030,897,69140,245,728724,950,133035,360,54222,89,13729
NA1_5157788501,blue,777,1700938,60,148564,555,949348,360,1257636,111,53864,58,136392,64,324143,910,84780,134,17556,78,63032
NA1_5157778023,blue,421,437184,107,2709459,711,184753,523,35001,117,431945,78,59385,234,81271,133,78611,96,8421,143,37403
NA1_5157767002,red,31,25550,421,68120,133,78611,134,17556,267,570451,62,567299,517,17198,42,49617,523,77836,111,41599
NA1_5157759145,blue,799,98792,62,42721,134,23795,119,22927,497,122596,54,546,200,2140342,166,557004,96,35091,235,201663
NA1_5156981002,red,799,63196,32,3979,157,1212839,145,143157,555,626778,517,396282,35,48330,134,664576,39,9719,235,293928
NA1_5156969773,blue,268,1387900,121,137442,555,1311205,134,17556,166,1903782,23,21179,56,1427621,777,126043,50,23017,57,47843
NA1_5156954381,red,799,2565,200,2140342,42,10008,50,72052,235,40500,10,311566,120,416364,777,29818,96,8421,7,9898
NA1_5156931607,red,133,450527,234,2322,238,1486765,134,17556,235,40500,63,1301201,104,233734,523,886719,157,704252,16,47070
NA1_5156911793,blue,31,285186,17,25797,157,1212839,119,132031,111,572992,63,1301201,234,71363,777,17918,96,8421,526,783517
NA1_5156876662,red,164,1950040,77,219804,84,1444606,42,86989,497,4161902,223,8501,517,14221,157,1212839,96,8421,201,32356
NA1_5156853908,red,164,322342,234,366421,142,1061614,51,314883,412,430557,799,36716,72,24417,1,775517,96,8421,235,94843
NA1_5156781555,red,150,1557345,35,1241059,96,167866,18,7187,117,1577436,84,1986904,59,25822,99,94864,22,3175,267,1651347
NA1_5155166402,blue,893,25094,64,298457,61,208267,42,3683,53,121817,20,173,104,702592,246,562644,50,125576,78,5376
NA1_5154676474,red,54,5039,104,702592,555,1311205,134,17556,89,114028,63,1301201,121,93432,61,119416,42,17023,111,116238
NA1_5154658799,red,897,75480,59,94020,157,435028,96,28661,43,7907,114,62616,421,20655,517,127444,21,39030,526,25051
NA1_5154630727,red,98,2785585,104,125242,893,18196,81,148654,37,19701,266,275783,76,53254,34,680238,22,147690,142,806289
NA1_5154604476,blue,887,384411,121,93432,555,949348,236,127793,902,146701,2,297847,120,978652,517,236137,134,17556,26,127870
NA1_5154534702,red,27,1805468,104,101513,13,91852,523,254348,12,101030,150,118048,203,104584,26,175430,81,445967,111,46619
NA1_5154506559,red,31,6069,24,455,84,28489,222,57614,412,17815,887,79450,200,812779,268,2807527,51,26330,518,24477
NA1_5154485238,blue,39,708364,203,81292,3,18979,51,1285932,412,105338,86,23995,234,71363,517,192573,81,148654,432,9369
NA1_5154454835,red,24,127648,120,167775,136,279709,523,254348,142,806289,39,46990,64,57575,711,685186,901,3096,432,9369
NA1_5154434933,red,799,21795,84,12329,59,57839,42,41400,142,806289,58,4795,64,449982,517,44963,22,262163,902,21347
NA1_5153972646,blue,92,6963698,91,600234,163,455504,134,17556,516,105997,10,395179,104,32684,131,2195153,145,384398,25,6970
NA1_5153942986,blue,10,395179,5,579673,157,3597333,134,17556,267,631087,887,169166,234,34388,41,3204403,222,4344,235,510541
NA1_5153900905,blue,60,100229,121,93432,711,285451,523,254348,111,274350,98,2785585,11,1254457,103,69048,50,2980501,117,23698
NA1_5153865901,blue,887,50743,427,114169,166,53183,523,254348,526,783517,266,136848,35,783326,518,10860,222,2377194,888,13404
NA1_5153827408,blue,268,1387900,72,149856,517,1686656,143,220953,51,102626,85,48113,234,10319,910,48359,22,151232,902,10740
NA1_5153790255,red,58,20604,76,54680,127,92032,202,2116576,111,69353,24,852957,20,1660225,901,14526,81,148654,201,9389
NA1_5151912081,blue,240,722478,30,255267,2,722283,134,17556,267,631087,6,3303908,234,150999,103,159233,42,84134,117,32209
NA1_5151891028,blue,6,1318165,76,118452,126,369589,157,321633,142,806289,98,451220,59,243588,84,62104,236,56538,267,1267507
NA1_5151864134,red,897,407710,91,521019,268,239761,22,58795,16,494962,14,4271,62,111137,517,239227,157,321633,142,806289
NA1_5151834930,blue,897,407710,54,19315,799,21746,498,65447,497,77675,82,6492,200,843931,3,13598,222,57614,201,25845
NA1_5151797586,blue,897,139940,104,329261,103,24448,202,2116576,432,944524,154,18005,421,311220,8,118104,222,180329,555,142631
NA1_5151113907,red,266,243052,77,17307,236,56538,96,25488,161,13539,58,198297,131,68194,51,102729,42,188690,43,882053
NA1_5151083805,blue,897,125158,234,11712,517,174992,222,363018,267,299707,901,30118,104,787535,103,218630,523,254348,40,168926
NA1_5151060609,blue,420,55152,887,90289,777,1258199,202,2867465,43,253589,897,125158,203,19673,103,32769,51,102626,111,213617
NA1_5151037007,blue,60,100229,203,88356,238,217376,22,231641,518,113138,240,2345563,104,111663,4,838009,51,102626,89,86115
NA1_5150997949,blue,240,2345563,163,32056,238,217376,51,102626,235,28931,24,219808,104,237941,34,680238,498,151487,117,20397
NA1_5150963368,blue,240,2345563,234,107702,4,838009,222,180329,555,819676,777,12332,121,100053,1,2654,523,72715,111,46262
NA1_5150926095,red,150,7696,76,573640,901,30316,222,57614,412,8878,42,92088,121,100053,7,14079,523,148664,526,194314
NA1_5150896117,blue,92,266847,64,151434,105,2585144,429,55572,518,1318715,58,248983,104,118895,7,219723,42,92088,111,477029
NA1_5150859518,blue,893,63853,64,263932,13,478186,51,30500,44,6638174,777,150744,245,1431145,517,174992,429,55572,518,1318715
NA1_5150828685,blue,150,109923,44,6638174,134,1051653,523,254348,40,899524,777,232680,79,50238,901,9926,26,1575401,235,339474
NA1_5150796296,red,84,188226,234,134457,950,1082191,221,126501,117,1522187,516,251204,77,1879933,42,108198,115,32172,43,883305
NA1_5150761661,blue,114,184128,113,9274,240,2345563,147,176637,12,57067,10,28673,20,1660225,777,69696,236,56538,267,16931
NA1_5150740404,red,164,66938,421,43945,38,31932,22,58795,50,45691,24,12992,72,58385,8,529120,51,347723,526,29538
NA1_5150707537,blue,164,66938,20,1660225,3,28644,202,2116576,235,134763,122,929090,91,329529,34,888638,221,126501,497,79989
NA1_5150280539,blue,266,41089,121,139190,111,385369,96,35699,117,106998,79,5791,5,422672,103,118656,81,148654,78,62099
NA1_5150244361,red,150,61634,64,7608,7,136778,222,57614,111,130055,98,1033165,141,2801575,711,16222,51,1285932,201,76642
NA1_5150192583,red,84,13309,59,102623,910,32550,110,127470,201,31020,6,1042504,163,299892,777,104273,236,56538,518,1318715
NA1_5150158797,blue,6,1042504,104,400939,26,1575401,81,187480,43,253589,39,46990,102,2326709,86,2216892,222,57614,25,66209
NA1_5150108841,red,79,3197,76,504855,950,1082191,22,58795,235,133109,6,1042504,104,297368,134,61657,143,29345,53,259746
NA1_5149941902,red,150,133254,876,6471,901,55976,22,58795,526,25604,777,116313,238,1229517,134,86780,26,120743,12,63633
NA1_5149919004,blue,897,137553,79,117053,157,109130,42,64823,201,12012,114,2912,20,1660225,777,1258199,119,99388,111,52040
NA1_5149887707,blue,86,2216892,121,100053,38,4056,222,57614,111,738279,39,87366,76,43492,142,1682275,202,619924,526,275174
